id	multiplicon	genome	list	first	last	order
505	69	ptr	LG_V	PT05G07290	PT05G08040	0
506	69	ptr	LG_II	PT02G08560	PT02G09450	1
507	69	vvi	chr18	VV18G04020	VV18G05060	2
508	69	ath	1	AT1G77870	AT1G78290	3
509	69	ptr	LG_VII	PT07G04810	PT07G05700	4
510	70	ptr	LG_V	PT05G08650	PT05G09170	0
511	70	ptr	LG_II	PT02G07500	PT02G07970	1
512	70	vvi	chr18	VV18G02590	VV18G03200	2
513	70	ath	1	AT1G77370	AT1G77630	3
514	70	vvi	chr7	VV07G13110	VV07G13750	4
515	71	ptr	LG_V	PT05G08480	PT05G08620	0
516	71	ptr	LG_II	PT02G07990	PT02G08160	1
517	71	vvi	chr18	VV18G03250	VV18G03480	2
518	71	ath	1	AT1G77640	AT1G77680	3
519	71	ath	4	AT4G08230	AT4G08310	4
520	72	ptr	LG_V	PT05G08150	PT05G08470	0
521	72	ptr	LG_II	PT02G08170	PT02G08460	1
522	72	vvi	chr18	VV18G03500	VV18G03870	2
523	72	ath	1	AT1G77682	AT1G77810	3
524	72	ath	2	AT2G25450	AT2G26100	4
525	73	ptr	LG_V	PT05G08290	PT05G08470	0
526	73	ptr	LG_II	PT02G08180	PT02G08350	1
527	73	vvi	chr18	VV18G03520	VV18G03750	2
528	73	ath	1	AT1G77682	AT1G77750	3
529	73	ath	2	AT2G25480	AT2G25940	4
530	73	ath	4	AT4G32330	AT4G32940	5
531	74	ptr	LG_V	PT05G08290	PT05G08380	0
532	74	ptr	LG_II	PT02G08240	PT02G08350	1
533	74	vvi	chr18	VV18G03650	VV18G03750	2
534	74	ath	1	AT1G77720	AT1G77750	3
535	74	ath	2	AT2G25580	AT2G25880	4
536	74	ath	4	AT4G32430	AT4G32830	5
537	74	ath	5	AT5G06540	AT5G07070	6
538	75	ptr	LG_V	PT05G08350	PT05G08470	0
539	75	ptr	LG_II	PT02G08170	PT02G08260	1
540	75	vvi	chr18	VV18G03500	VV18G03690	2
541	75	ath	1	AT1G77682	AT1G77720	3
542	75	ath	2	AT2G25450	AT2G25700	4
543	75	ptr	scaffold_57	PT00G08285	PT00G08450	5
544	76	ptr	LG_V	PT05G07300	PT05G07580	0
545	76	ptr	LG_II	PT02G09050	PT02G09430	1
546	76	vvi	chr18	VV18G04570	VV18G05040	2
547	76	ath	1	AT1G78170	AT1G78280	3
548	76	vvi	chrUn_random	VV00G30800	VV00G30985	4
549	77	ptr	LG_V	PT05G07220	PT05G08150	0
550	77	ptr	LG_II	PT02G08460	PT02G09520	1
551	77	vvi	chr18	VV18G03870	VV18G05130	2
552	77	ath	1	AT1G22015	AT1G22460	3
553	78	ptr	LG_V	PT05G07110	PT05G08040	0
554	78	ptr	LG_II	PT02G08560	PT02G09680	1
555	78	vvi	chr18	VV18G04020	VV18G05310	2
556	78	ptr	LG_V	PT05G01140	PT05G02210	3
557	79	ptr	LG_V	PT05G07110	PT05G07470	0
558	79	ptr	LG_II	PT02G09220	PT02G09670	1
559	79	vvi	chr18	VV18G04700	VV18G05300	2
560	79	ptr	LG_V	PT05G01150	PT05G01420	3
561	79	ath	4	AT4G08930	AT4G09100	4
562	80	ptr	LG_V	PT05G07110	PT05G07280	0
563	80	ptr	LG_II	PT02G09460	PT02G09670	1
564	80	vvi	chr18	VV18G05080	VV18G05300	2
565	80	ptr	LG_V	PT05G01150	PT05G01270	3
566	80	ath	4	AT4G09000	AT4G09100	4
567	80	ptr	LG_VII	PT07G04690	PT07G04800	5
568	81	ptr	LG_V	PT05G07220	PT05G07370	0
569	81	ptr	LG_II	PT02G09290	PT02G09520	1
570	81	vvi	chr18	VV18G04770	VV18G05130	2
571	81	ptr	LG_V	PT05G01230	PT05G01420	3
572	81	ath	4	AT4G08949	AT4G09010	4
573	81	vvi	chrUn_random	VV00G27925	VV00G28040	5
574	82	ptr	LG_V	PT05G07260	PT05G07330	0
575	82	ptr	LG_II	PT02G09330	PT02G09490	1
576	82	vvi	chr18	VV18G04840	VV18G05090	2
577	82	ptr	LG_V	PT05G01260	PT05G01380	3
578	82	ath	4	AT4G08950	AT4G09000	4
579	82	vvi	chrUn_random	VV00G27945	VV00G28020	5
580	82	vvi	chrUn_random	VV00G10300	VV00G10460	6
581	83	ptr	LG_V	PT05G07290	PT05G07370	0
582	83	ptr	LG_II	PT02G09290	PT02G09450	1
583	83	vvi	chr18	VV18G04770	VV18G05060	2
584	83	ptr	LG_V	PT05G01280	PT05G01420	3
585	83	ath	4	AT4G08949	AT4G08990	4
586	83	ptr	LG_XII	PT12G04220	PT12G04290	5
587	84	ptr	LG_V	PT05G07290	PT05G07370	0
588	84	ptr	LG_II	PT02G09290	PT02G09450	1
589	84	vvi	chr18	VV18G04770	VV18G05060	2
590	84	ptr	LG_V	PT05G01280	PT05G01420	3
591	84	ath	4	AT4G08949	AT4G08990	4
592	84	ptr	LG_XII	PT12G04220	PT12G04290	5
593	84	vvi	chr17	VV17G02490	VV17G02600	6
594	85	ptr	LG_V	PT05G07110	PT05G07280	0
595	85	ptr	LG_II	PT02G09460	PT02G09680	1
596	85	vvi	chr18	VV18G05080	VV18G05310	2
597	85	ptr	LG_V	PT05G01140	PT05G01270	3
598	85	ptr	LG_VII	PT07G04680	PT07G04800	4
599	86	ptr	LG_V	PT05G07110	PT05G07190	0
600	86	ptr	LG_II	PT02G09540	PT02G09680	1
601	86	vvi	chr18	VV18G05150	VV18G05310	2
602	86	ptr	LG_V	PT05G01140	PT05G01220	3
603	86	ptr	LG_VII	PT07G04680	PT07G04750	4
604	86	vvi	chr2	VV02G07440	VV02G07670	5
605	87	ptr	LG_V	PT05G08900	PT05G09400	0
606	87	ptr	LG_II	PT02G07220	PT02G07680	1
607	87	vvi	chr18	VV18G02180	VV18G02890	2
608	87	ptr	LG_V	PT05G00570	PT05G01040	3
609	88	ptr	LG_V	PT05G09030	PT05G09340	0
610	88	ptr	LG_II	PT02G07320	PT02G07570	1
611	88	vvi	chr18	VV18G02360	VV18G02810	2
612	88	ptr	LG_V	PT05G00570	PT05G00980	3
613	88	ath	5	AT5G63790	AT5G64030	4
614	89	ptr	LG_V	PT05G08910	PT05G09180	0
615	89	ptr	LG_II	PT02G07500	PT02G07670	1
616	89	vvi	chr18	VV18G02570	VV18G02880	2
617	89	ptr	LG_V	PT05G00690	PT05G01030	3
618	89	ath	5	AT5G08750	AT5G09270	4
619	90	ptr	LG_V	PT05G08900	PT05G09330	0
620	90	ptr	LG_II	PT02G07330	PT02G07680	1
621	90	vvi	chr18	VV18G02370	VV18G02890	2
622	90	ptr	LG_V	PT05G00580	PT05G01040	3
623	90	vvi	chr3	VV03G03000	VV03G03720	4
624	91	ptr	LG_V	PT05G09190	PT05G09330	0
625	91	ptr	LG_II	PT02G07330	PT02G07480	1
626	91	vvi	chr18	VV18G02370	VV18G02560	2
627	91	ptr	LG_V	PT05G00580	PT05G00700	3
628	91	vvi	chr3	VV03G03360	VV03G03720	4
629	91	ptr	scaffold_66	PT00G11185	PT00G11315	5
630	92	ptr	LG_V	PT05G08900	PT05G09180	0
631	92	ptr	LG_II	PT02G07500	PT02G07680	1
632	92	vvi	chr18	VV18G02570	VV18G02890	2
633	92	ptr	LG_V	PT05G00700	PT05G01040	3
634	92	vvi	chr3	VV03G03000	VV03G03390	4
635	92	ptr	LG_IX	PT09G02570	PT09G02890	5
636	93	ptr	LG_V	PT05G08900	PT05G09330	0
637	93	ptr	LG_II	PT02G07330	PT02G07680	1
638	93	vvi	chr18	VV18G02370	VV18G02890	2
639	93	ptr	LG_V	PT05G00580	PT05G01040	3
640	93	vvi	chr3	VV03G03000	VV03G03720	4
641	93	ath	4	AT4G35030	AT4G35310	5
642	94	ptr	LG_V	PT05G09190	PT05G09330	0
643	94	ptr	LG_II	PT02G07330	PT02G07480	1
644	94	vvi	chr18	VV18G02370	VV18G02560	2
645	94	ptr	LG_V	PT05G00580	PT05G00770	3
646	94	vvi	chr3	VV03G03330	VV03G03720	4
647	94	ath	4	AT4G35030	AT4G35310	5
648	94	ath	4	AT4G38230	AT4G38420	6
649	95	ptr	LG_V	PT05G09030	PT05G09280	0
650	95	ptr	LG_II	PT02G07380	PT02G07570	1
651	95	vvi	chr18	VV18G02420	VV18G02810	2
652	95	ptr	LG_V	PT05G00580	PT05G00980	3
653	95	vvi	chr3	VV03G03100	VV03G03590	4
654	95	ath	4	AT4G35030	AT4G35280	5
655	95	ptr	scaffold_44	PT00G07420	PT00G07830	6
656	96	ptr	LG_V	PT05G09190	PT05G09370	0
657	96	ptr	LG_II	PT02G07260	PT02G07480	1
658	96	vvi	chr18	VV18G02290	VV18G02560	2
659	96	ptr	LG_V	PT05G00570	PT05G00700	3
660	96	vvi	chr13	VV13G00670	VV13G01050	4
661	97	ptr	LG_V	PT05G09190	PT05G09280	0
662	97	ptr	LG_II	PT02G07380	PT02G07480	1
663	97	vvi	chr18	VV18G02420	VV18G02560	2
664	97	ptr	LG_V	PT05G00590	PT05G00700	3
665	97	vvi	chr13	VV13G00670	VV13G01050	4
666	97	ptr	LG_VIII	PT08G06200	PT08G06580	5
667	98	ptr	LG_V	PT05G09190	PT05G09280	0
668	98	ptr	LG_II	PT02G07380	PT02G07480	1
669	98	vvi	chr18	VV18G02420	VV18G02560	2
670	98	ptr	LG_V	PT05G00590	PT05G00700	3
671	98	vvi	chr13	VV13G00670	VV13G01050	4
672	98	ptr	LG_VIII	PT08G06200	PT08G06580	5
673	98	ptr	LG_X	PT10G16750	PT10G17060	6
674	99	ptr	LG_V	PT05G09190	PT05G09280	0
675	99	ptr	LG_II	PT02G07380	PT02G07480	1
676	99	vvi	chr18	VV18G02420	VV18G02560	2
677	99	ptr	LG_V	PT05G00590	PT05G00680	3
678	99	vvi	chr13	VV13G00670	VV13G01010	4
679	99	ptr	LG_VIII	PT08G06200	PT08G06540	5
680	99	ptr	LG_X	PT10G16790	PT10G17060	6
681	99	vvi	chr6	VV06G07820	VV06G08210	7
682	100	ptr	LG_V	PT05G09190	PT05G09270	0
683	100	ptr	LG_II	PT02G07390	PT02G07480	1
684	100	vvi	chr18	VV18G02430	VV18G02560	2
685	100	ptr	LG_V	PT05G00590	PT05G00680	3
686	100	vvi	chr13	VV13G00670	VV13G01010	4
687	100	ptr	LG_VIII	PT08G06220	PT08G06540	5
688	100	ptr	LG_X	PT10G16790	PT10G17050	6
689	100	vvi	chr6	VV06G07830	VV06G08210	7
690	100	ptr	LG_XVI	PT16G10230	PT16G10700	8
691	101	ptr	LG_V	PT05G09190	PT05G09270	0
692	101	ptr	LG_II	PT02G07390	PT02G07480	1
693	101	vvi	chr18	VV18G02430	VV18G02560	2
694	101	ptr	LG_V	PT05G00590	PT05G00680	3
695	101	vvi	chr13	VV13G00670	VV13G00990	4
696	101	ptr	LG_VIII	PT08G06220	PT08G06530	5
697	101	ptr	LG_X	PT10G16810	PT10G17050	6
698	101	vvi	chr6	VV06G07830	VV06G08180	7
699	101	ptr	LG_XVI	PT16G10230	PT16G10680	8
700	101	ptr	LG_VI	PT06G08380	PT06G08580	9
701	102	ptr	LG_V	PT05G09190	PT05G09270	0
702	102	ptr	LG_II	PT02G07390	PT02G07480	1
703	102	vvi	chr18	VV18G02430	VV18G02560	2
704	102	ptr	LG_V	PT05G00590	PT05G00680	3
705	102	vvi	chr13	VV13G00670	VV13G00980	4
706	102	ptr	LG_VIII	PT08G06260	PT08G06520	5
707	102	ptr	LG_X	PT10G16820	PT10G17010	6
708	102	vvi	chr6	VV06G07850	VV06G08170	7
709	102	ptr	LG_XVI	PT16G10240	PT16G10670	8
710	102	ptr	LG_VI	PT06G08390	PT06G08570	9
711	102	ath	3	AT3G11090	AT3G11200	10
712	103	ptr	LG_V	PT05G09190	PT05G09270	0
713	103	ptr	LG_II	PT02G07390	PT02G07480	1
714	103	vvi	chr18	VV18G02430	VV18G02560	2
715	103	ptr	LG_V	PT05G00590	PT05G00680	3
716	103	vvi	chr13	VV13G00700	VV13G00960	4
717	103	ptr	LG_VIII	PT08G06290	PT08G06500	5
718	103	ptr	LG_X	PT10G16840	PT10G16980	6
719	103	vvi	chr6	VV06G07860	VV06G08150	7
720	103	ptr	LG_XVI	PT16G10270	PT16G10640	8
721	103	ptr	LG_VI	PT06G08430	PT06G08560	9
722	103	ath	3	AT3G11110	AT3G11170	10
723	103	ath	3	AT3G51780	AT3G51850	11
724	104	ptr	LG_V	PT05G09190	PT05G09270	0
725	104	ptr	LG_II	PT02G07410	PT02G07480	1
726	104	vvi	chr18	VV18G02430	VV18G02560	2
727	104	ptr	LG_V	PT05G00590	PT05G00680	3
728	104	vvi	chr13	VV13G00760	VV13G00960	4
729	104	ptr	LG_VIII	PT08G06320	PT08G06500	5
730	104	ptr	LG_X	PT10G16840	PT10G16930	6
731	104	vvi	chr6	VV06G07940	VV06G08150	7
732	104	ptr	LG_XVI	PT16G10360	PT16G10640	8
733	104	ptr	LG_VI	PT06G08490	PT06G08560	9
734	104	ath	3	AT3G11110	AT3G11160	10
735	104	ath	3	AT3G51780	AT3G51830	11
736	104	ptr	LG_I	PT01G18810	PT01G18960	12
737	105	ptr	LG_V	PT05G09190	PT05G09270	0
738	105	ptr	LG_II	PT02G07390	PT02G07480	1
739	105	vvi	chr18	VV18G02430	VV18G02560	2
740	105	ptr	LG_V	PT05G00590	PT05G00680	3
741	105	vvi	chr13	VV13G00670	VV13G00960	4
742	105	ptr	LG_VIII	PT08G06230	PT08G06500	5
743	105	ptr	LG_X	PT10G16840	PT10G17040	6
744	105	vvi	chr6	VV06G07830	VV06G08030	7
745	105	ptr	LG_XVI	PT16G10240	PT16G10490	8
746	105	ath	2	AT2G40120	AT2G40240	9
747	106	ptr	LG_V	PT05G09190	PT05G09270	0
748	106	ptr	LG_II	PT02G07390	PT02G07480	1
749	106	vvi	chr18	VV18G02430	VV18G02560	2
750	106	ptr	LG_V	PT05G00590	PT05G00680	3
751	106	vvi	chr13	VV13G00670	VV13G00960	4
752	106	ptr	LG_VIII	PT08G06250	PT08G06500	5
753	106	ptr	LG_X	PT10G16840	PT10G17020	6
754	106	vvi	chr6	VV06G07840	VV06G08140	7
755	106	ptr	LG_XVI	PT16G10240	PT16G10630	8
756	106	ath	2	AT2G29970	AT2G30090	9
757	107	ptr	LG_V	PT05G09190	PT05G09270	0
758	107	ptr	LG_II	PT02G07390	PT02G07480	1
759	107	vvi	chr18	VV18G02430	VV18G02560	2
760	107	ptr	LG_V	PT05G00590	PT05G00680	3
761	107	vvi	chr13	VV13G00670	VV13G00960	4
762	107	ptr	LG_VIII	PT08G06260	PT08G06500	5
763	107	ptr	LG_X	PT10G16840	PT10G17010	6
764	107	vvi	chr6	VV06G07850	VV06G08110	7
765	107	ptr	LG_XVI	PT16G10240	PT16G10580	8
766	107	ath	2	AT2G29980	AT2G30070	9
767	107	vvi	chr8	VV08G03500	VV08G03900	10
768	108	ptr	LG_V	PT05G09190	PT05G09270	0
769	108	ptr	LG_II	PT02G07390	PT02G07480	1
770	108	vvi	chr18	VV18G02430	VV18G02560	2
771	108	ptr	LG_V	PT05G00590	PT05G00680	3
772	108	vvi	chr13	VV13G00700	VV13G00960	4
773	108	ptr	LG_VIII	PT08G06290	PT08G06500	5
774	108	ptr	LG_X	PT10G16840	PT10G16980	6
775	108	vvi	chr6	VV06G07860	VV06G08130	7
776	108	ptr	LG_XVI	PT16G10280	PT16G10620	8
777	108	ath	2	AT2G29980	AT2G30080	9
778	108	ath	5	AT5G01300	AT5G01380	10
779	109	ptr	LG_V	PT05G09190	PT05G09270	0
780	109	ptr	LG_II	PT02G07390	PT02G07480	1
781	109	vvi	chr18	VV18G02430	VV18G02560	2
782	109	ptr	LG_V	PT05G00590	PT05G00680	3
783	109	vvi	chr13	VV13G00670	VV13G00960	4
784	109	ptr	LG_VIII	PT08G06260	PT08G06500	5
785	109	ptr	LG_X	PT10G16840	PT10G17010	6
786	109	vvi	chr6	VV06G07850	VV06G08110	7
787	109	ptr	LG_XVI	PT16G10240	PT16G10580	8
788	109	ath	3	AT3G11010	AT3G11200	9
789	110	ptr	LG_V	PT05G09190	PT05G09270	0
790	110	ptr	LG_II	PT02G07390	PT02G07480	1
791	110	vvi	chr18	VV18G02430	VV18G02560	2
792	110	ptr	LG_V	PT05G00590	PT05G00680	3
793	110	vvi	chr13	VV13G00670	VV13G00960	4
794	110	ptr	LG_VIII	PT08G06220	PT08G06500	5
795	110	ptr	LG_X	PT10G16840	PT10G17050	6
796	110	vvi	chr6	VV06G07830	VV06G08030	7
797	110	ptr	LG_XVI	PT16G10230	PT16G10490	8
798	110	ath	3	AT3G55960	AT3G56030	9
799	111	ptr	LG_V	PT05G09190	PT05G09280	0
800	111	ptr	LG_II	PT02G07380	PT02G07480	1
801	111	vvi	chr18	VV18G02420	VV18G02560	2
802	111	ptr	LG_V	PT05G00590	PT05G00680	3
803	111	vvi	chr13	VV13G00670	VV13G01000	4
804	111	ptr	LG_VIII	PT08G06200	PT08G06530	5
805	111	ptr	LG_X	PT10G16800	PT10G17060	6
806	111	vvi	chr6	VV06G07820	VV06G08200	7
807	111	ath	3	AT3G55950	AT3G56040	8
808	112	ptr	LG_V	PT05G06950	PT05G07110	0
809	112	ptr	LG_II	PT02G09670	PT02G09760	1
810	112	vvi	chr18	VV18G05300	VV18G05550	2
811	112	vvi	chrUn_random	VV00G22540	VV00G22605	3
812	113	ptr	LG_V	PT05G06980	PT05G07100	0
813	113	ptr	LG_II	PT02G09680	PT02G09730	1
814	113	vvi	chr18	VV18G05310	VV18G05510	2
815	113	vvi	chrUn_random	VV00G22545	VV00G22600	3
816	113	ath	5	AT5G65320	AT5G65400	4
817	114	ptr	LG_V	PT05G07040	PT05G07110	0
818	114	ptr	LG_II	PT02G09670	PT02G09710	1
819	114	vvi	chr18	VV18G05300	VV18G05450	2
820	114	vvi	chrUn_random	VV00G22540	VV00G22585	3
821	114	ptr	LG_XVII	PT17G00930	PT17G01040	4
822	115	ptr	LG_V	PT05G07040	PT05G07110	0
823	115	ptr	LG_II	PT02G09670	PT02G09710	1
824	115	vvi	chr18	VV18G05300	VV18G05450	2
825	115	vvi	chrUn_random	VV00G22540	VV00G22585	3
826	115	ptr	LG_XVII	PT17G00930	PT17G01040	4
827	115	ptr	LG_VII	PT07G03270	PT07G03310	5
828	116	ptr	LG_V	PT05G06950	PT05G07040	0
829	116	ptr	LG_II	PT02G09710	PT02G09760	1
830	116	vvi	chr18	VV18G05410	VV18G05550	2
831	116	vvi	chrUn_random	VV00G22585	VV00G22605	3
832	116	ath	1	AT1G28200	AT1G28220	4
833	117	ptr	LG_V	PT05G06650	PT05G06800	0
834	117	ptr	LG_II	PT02G09910	PT02G10020	1
835	117	vvi	chr18	VV18G05760	VV18G05890	2
836	117	ptr	LG_XVII	PT17G00540	PT17G00880	3
837	118	ptr	LG_V	PT05G06650	PT05G06800	0
838	118	ptr	LG_II	PT02G09910	PT02G10020	1
839	118	vvi	chr18	VV18G05760	VV18G05890	2
840	118	ptr	LG_XVII	PT17G00540	PT17G00880	3
841	118	ptr	LG_VII	PT07G03010	PT07G03230	4
842	119	ptr	LG_V	PT05G06770	PT05G07080	0
843	119	ptr	LG_II	PT02G09690	PT02G09960	1
844	119	vvi	chr18	VV18G05350	VV18G05810	2
845	119	ath	5	AT5G65380	AT5G65450	3
846	120	ptr	LG_V	PT05G06770	PT05G06930	0
847	120	ptr	LG_II	PT02G09770	PT02G09960	1
848	120	vvi	chr18	VV18G05560	VV18G05810	2
849	120	ath	5	AT5G65410	AT5G65450	3
850	120	ath	4	AT4G24560	AT4G24660	4
851	121	ptr	LG_V	PT05G06840	PT05G06930	0
852	121	ptr	LG_II	PT02G09770	PT02G09840	1
853	121	vvi	chr18	VV18G05560	VV18G05710	2
854	121	ath	5	AT5G65410	AT5G65430	3
855	121	vvi	chr12	VV12G14380	VV12G14490	4
856	122	ptr	LG_V	PT05G06840	PT05G07080	0
857	122	ptr	LG_II	PT02G09690	PT02G09830	1
858	122	vvi	chr18	VV18G05350	VV18G05680	2
859	122	ath	5	AT5G65380	AT5G65430	3
860	122	vvi	chr15_random	VV00G59720	VV00G59910	4
861	123	ptr	LG_V	PT05G08090	PT05G08470	0
862	123	ptr	LG_II	PT02G08170	PT02G08490	1
863	123	vvi	chr18	VV18G03500	VV18G03940	2
864	123	vvi	chrUn_random	VV00G06230	VV00G06480	3
865	124	ptr	LG_V	PT05G08120	PT05G08390	0
866	124	ptr	LG_II	PT02G08230	PT02G08480	1
867	124	vvi	chr18	VV18G03640	VV18G03900	2
868	124	vvi	chrUn_random	VV00G06345	VV00G06450	3
869	124	ptr	scaffold_204	PT00G32320	PT00G32440	4
870	125	ptr	LG_V	PT05G08210	PT05G08390	0
871	125	ptr	LG_II	PT02G08230	PT02G08410	1
872	125	vvi	chr18	VV18G03640	VV18G03820	2
873	125	vvi	chrUn_random	VV00G06345	VV00G06405	3
874	125	ptr	scaffold_204	PT00G32375	PT00G32440	4
875	125	ath	5	AT5G46390	AT5G46530	5
876	126	ptr	LG_V	PT05G08100	PT05G08470	0
877	126	ptr	LG_II	PT02G08180	PT02G08490	1
878	126	vvi	chr18	VV18G03520	VV18G03910	2
879	126	vvi	chrUn_random	VV00G06260	VV00G06455	3
880	126	ath	5	AT5G46340	AT5G46540	4
881	127	ptr	LG_V	PT05G08120	PT05G08470	0
882	127	ptr	LG_II	PT02G08180	PT02G08480	1
883	127	vvi	chr18	VV18G03520	VV18G03900	2
884	127	vvi	chrUn_random	VV00G06260	VV00G06450	3
885	127	ath	5	AT5G46350	AT5G46540	4
886	127	ath	4	AT4G18050	AT4G18170	5
887	128	ptr	LG_V	PT05G08180	PT05G08400	0
888	128	ptr	LG_II	PT02G08230	PT02G08440	1
889	128	vvi	chr18	VV18G03640	VV18G03840	2
890	128	vvi	chrUn_random	VV00G06345	VV00G06415	3
891	128	ath	5	AT5G46390	AT5G46530	4
892	128	ath	4	AT4G18070	AT4G18150	5
893	128	ath	1	AT1G29350	AT1G29520	6
894	129	ptr	LG_V	PT05G08100	PT05G08380	0
895	129	ptr	LG_II	PT02G08240	PT02G08490	1
896	129	vvi	chr18	VV18G03650	VV18G03910	2
897	129	vvi	chrUn_random	VV00G06350	VV00G06455	3
898	129	ath	5	AT5G46340	AT5G46460	4
899	129	ath	1	AT1G29710	AT1G29890	5
900	130	ptr	LG_V	PT05G08100	PT05G08470	0
901	130	ptr	LG_II	PT02G08180	PT02G08490	1
902	130	vvi	chr18	VV18G03520	VV18G03930	2
903	130	vvi	chrUn_random	VV00G06260	VV00G06475	3
904	130	ath	4	AT4G18050	AT4G18230	4
905	131	ptr	LG_V	PT05G06770	PT05G06820	0
906	131	ptr	LG_II	PT02G09880	PT02G09960	1
907	131	vvi	chr18	VV18G05730	VV18G05810	2
908	131	vvi	chrUn_random	VV00G21755	VV00G21780	3
909	132	ptr	LG_V	PT05G08420	PT05G08450	0
910	132	ptr	LG_II	PT02G08190	PT02G08210	1
911	132	vvi	chr18	VV18G03600	VV18G03620	2
912	132	ptr	LG_IX	PT09G03650	PT09G03700	3
913	133	ptr	LG_V	PT05G08420	PT05G08450	0
914	133	ptr	LG_II	PT02G08190	PT02G08210	1
915	133	vvi	chr18	VV18G03600	VV18G03620	2
916	133	ptr	LG_IX	PT09G03650	PT09G03700	3
917	133	ptr	LG_IV	PT04G13030	PT04G13080	4
918	134	ptr	LG_V	PT05G13650	PT05G15390	0
919	134	ptr	LG_II	PT02G01750	PT02G03360	1
920	134	vvi	chr18	VV18G10940	VV18G13430	2
921	135	ptr	LG_V	PT05G13660	PT05G15310	0
922	135	ptr	LG_II	PT02G01810	PT02G03340	1
923	135	vvi	chr18	VV18G10950	VV18G13350	2
924	135	ptr	LG_IV	PT04G11520	PT04G13380	3
925	136	ptr	LG_V	PT05G13660	PT05G15310	0
926	136	ptr	LG_II	PT02G01810	PT02G03340	1
927	136	vvi	chr18	VV18G10950	VV18G13350	2
928	136	ptr	LG_IV	PT04G11520	PT04G13380	3
929	136	ptr	LG_IX	PT09G03290	PT09G05240	4
930	137	ptr	LG_V	PT05G14070	PT05G15310	0
931	137	ptr	LG_II	PT02G01810	PT02G02940	1
932	137	vvi	chr18	VV18G11500	VV18G13350	2
933	137	ptr	LG_IV	PT04G11850	PT04G13380	3
934	137	ptr	LG_IX	PT09G03290	PT09G04880	4
935	137	vvi	chr3	VV03G00050	VV03G02190	5
936	138	ptr	LG_V	PT05G14080	PT05G14640	0
937	138	ptr	LG_II	PT02G02370	PT02G02930	1
938	138	vvi	chr18	VV18G11540	VV18G12420	2
939	138	ptr	LG_IV	PT04G11890	PT04G12390	3
940	138	ptr	LG_IX	PT09G04100	PT09G04840	4
941	138	vvi	chr3	VV03G00080	VV03G00730	5
942	138	ptr	LG_VII	PT07G11050	PT07G11660	6
943	139	ptr	LG_V	PT05G14160	PT05G14640	0
944	139	ptr	LG_II	PT02G02370	PT02G02860	1
945	139	vvi	chr18	VV18G11590	VV18G12420	2
946	139	ptr	LG_IV	PT04G11910	PT04G12390	3
947	139	ptr	LG_IX	PT09G04100	PT09G04820	4
948	139	vvi	chr3	VV03G00110	VV03G00730	5
949	139	ptr	LG_VII	PT07G11110	PT07G11660	6
950	139	vvi	chr4	VV04G12260	VV04G12870	7
951	140	ptr	LG_V	PT05G14510	PT05G14580	0
952	140	ptr	LG_II	PT02G02410	PT02G02490	1
953	140	vvi	chr18	VV18G12190	VV18G12390	2
954	140	ptr	LG_IV	PT04G12110	PT04G12360	3
955	140	ptr	LG_IX	PT09G04170	PT09G04570	4
956	140	vvi	chr3	VV03G00370	VV03G00690	5
957	140	ptr	LG_VII	PT07G11290	PT07G11640	6
958	140	vvi	chr4	VV04G12460	VV04G12840	7
959	140	ptr	scaffold_57	PT00G08530	PT00G08625	8
960	141	ptr	LG_V	PT05G14520	PT05G14560	0
961	141	ptr	LG_II	PT02G02440	PT02G02490	1
962	141	vvi	chr18	VV18G12190	VV18G12370	2
963	141	ptr	LG_IV	PT04G12110	PT04G12360	3
964	141	ptr	LG_IX	PT09G04270	PT09G04570	4
965	141	vvi	chr3	VV03G00370	VV03G00680	5
966	141	ptr	LG_VII	PT07G11290	PT07G11620	6
967	141	vvi	chr4	VV04G12460	VV04G12840	7
968	141	ptr	scaffold_57	PT00G08530	PT00G08620	8
969	141	ath	4	AT4G36130	AT4G36240	9
970	142	ptr	LG_V	PT05G14170	PT05G14490	0
971	142	ptr	LG_II	PT02G02560	PT02G02860	1
972	142	vvi	chr18	VV18G11600	VV18G12170	2
973	142	ptr	LG_IV	PT04G11920	PT04G12100	3
974	142	ptr	LG_IX	PT09G04580	PT09G04820	4
975	142	vvi	chr3	VV03G00120	VV03G00360	5
976	142	ptr	LG_VII	PT07G11120	PT07G11280	6
977	142	vvi	chr4	VV04G12270	VV04G12450	7
978	142	ath	4	AT4G38900	AT4G39100	8
979	143	ptr	LG_V	PT05G14200	PT05G14490	0
980	143	ptr	LG_II	PT02G02560	PT02G02830	1
981	143	vvi	chr18	VV18G11670	VV18G12170	2
982	143	ptr	LG_IV	PT04G11960	PT04G12100	3
983	143	ptr	LG_IX	PT09G04580	PT09G04780	4
984	143	vvi	chr3	VV03G00200	VV03G00360	5
985	143	ptr	LG_VII	PT07G11130	PT07G11280	6
986	143	vvi	chr4	VV04G12280	VV04G12450	7
987	143	ath	4	AT4G38900	AT4G39090	8
988	143	ath	2	AT2G21230	AT2G21430	9
989	144	ptr	LG_V	PT05G14240	PT05G14370	0
990	144	ptr	LG_II	PT02G02700	PT02G02800	1
991	144	vvi	chr18	VV18G11730	VV18G11960	2
992	144	ptr	LG_IV	PT04G11970	PT04G12030	3
993	144	ptr	LG_IX	PT09G04710	PT09G04770	4
994	144	vvi	chr3	VV03G00210	VV03G00250	5
